Хичээлийн_харьяалах_нэгж_дугаар,Хичээлийн_харьяалах_нэгж,Хичээлийн_дугаар,Хичээлийн_нэр,Дүн,Үсгэн_дүн,Үсгэн_дүн_тоо
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5cfcc1972d5e8972ace3c90e609f0f58,Орос хэл,A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5cfcc1972d5e8972ace3c90e609f0f58,Орос хэл,A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5cfcc1972d5e8972ace3c90e609f0f58,Орос хэл,F,WF,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),A,G,7
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),A+,G,12
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),B,G,5
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),B+,G,9
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),C,G,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),C+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),D,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),F,I,9
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),F,W,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4b657671b583d45e63cada58d6f555dc,Орос хэл 1 (Ерөнхий суурь),F,WF,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4bb9b27e427755a85d3e46ba97619f06,"Орос хэл заах онол, арга зүй",A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4bb9b27e427755a85d3e46ba97619f06,"Орос хэл заах онол, арга зүй",B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4bb9b27e427755a85d3e46ba97619f06,"Орос хэл заах онол, арга зүй",B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4bb9b27e427755a85d3e46ba97619f06,"Орос хэл заах онол, арга зүй",C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,4bb9b27e427755a85d3e46ba97619f06,"Орос хэл заах онол, арга зүй",D,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a1cca570d199ac216e010a0c4e770faa,"Орос хэл, соёл судлал",F,NR,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,A+,G,5
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,D,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,D,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,F,NR,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f5c5e3ca89f12880365ad4ee57da206d,Орос хэл-1,F,WF,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,A,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,A+,G,7
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,B+,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,D,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5dc4eb9f87745d9b68298f34bb21a872,Орос хэл-3,F,NR,7
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5e1befcdbf6a90601cbe3f8c20e2200d,Орос хэлний авиа зүй ,A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5e1befcdbf6a90601cbe3f8c20e2200d,Орос хэлний авиа зүй ,B,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5e1befcdbf6a90601cbe3f8c20e2200d,Орос хэлний авиа зүй ,B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,5e1befcdbf6a90601cbe3f8c20e2200d,Орос хэлний авиа зүй ,C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f138e593207a9b63ce9a539aa94337bc,Орос хэлний авиазүй (дадлага),A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f138e593207a9b63ce9a539aa94337bc,Орос хэлний авиазүй (дадлага),B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f138e593207a9b63ce9a539aa94337bc,Орос хэлний авиазүй (дадлага),C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f138e593207a9b63ce9a539aa94337bc,Орос хэлний авиазүй (дадлага),F,CA,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,80e95d403709b12e758a590b74d9965e,Орос хэлний албан бичгийн орчуулга,F,NR,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,c2022b24f0b91de47194bcc16e578f02,Орос хэлний бичгийн орчуулга,A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,c2022b24f0b91de47194bcc16e578f02,Орос хэлний бичгийн орчуулга,A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,c2022b24f0b91de47194bcc16e578f02,Орос хэлний бичгийн орчуулга,B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,c2022b24f0b91de47194bcc16e578f02,Орос хэлний бичгийн орчуулга,B,G,5
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,c2022b24f0b91de47194bcc16e578f02,Орос хэлний бичгийн орчуулга,F,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,C,G,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,D,G,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2f861ba9e11c7e15810214b1d17c4802,Орос хэлний өгүүлбэр зүй ,F,I,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,41c7e4d85d0493d12136d46fd81058bd,Орос хэлний найруулга зүй,A,G,5
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,41c7e4d85d0493d12136d46fd81058bd,Орос хэлний найруулга зүй,A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,41c7e4d85d0493d12136d46fd81058bd,Орос хэлний найруулга зүй,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,41c7e4d85d0493d12136d46fd81058bd,Орос хэлний найруулга зүй,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,41c7e4d85d0493d12136d46fd81058bd,Орос хэлний найруулга зүй,B+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,898dd2ab046b0799b69b6e57dd227554,"Орос хэлний нийгэм, улс төрийн орчуулга",A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,898dd2ab046b0799b69b6e57dd227554,"Орос хэлний нийгэм, улс төрийн орчуулга",A+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,898dd2ab046b0799b69b6e57dd227554,"Орос хэлний нийгэм, улс төрийн орчуулга",B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,898dd2ab046b0799b69b6e57dd227554,"Орос хэлний нийгэм, улс төрийн орчуулга",B,G,6
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f7d2f44008cdf8ab52bff2e2c1cc92bd,Орос хэлний сургалтын хэрэглэгдэхүүн боловсруулах арга зүй ,A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f7d2f44008cdf8ab52bff2e2c1cc92bd,Орос хэлний сургалтын хэрэглэгдэхүүн боловсруулах арга зүй ,F,NR,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a3171cc0f610fdfdf460831fb25a3dc7,Орос хэлний хэлмэрчлэхүй 1,A+,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a3171cc0f610fdfdf460831fb25a3dc7,Орос хэлний хэлмэрчлэхүй 1,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a3171cc0f610fdfdf460831fb25a3dc7,Орос хэлний хэлмэрчлэхүй 1,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a3171cc0f610fdfdf460831fb25a3dc7,Орос хэлний хэлмэрчлэхүй 1,C,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a3171cc0f610fdfdf460831fb25a3dc7,Орос хэлний хэлмэрчлэхүй 1,D,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a3171cc0f610fdfdf460831fb25a3dc7,Орос хэлний хэлмэрчлэхүй 1,F,I,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2145031a345440c221d8992954a841db,Оросын түүх,B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,2145031a345440c221d8992954a841db,Оросын түүх,F,NR,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,47af7fca91dd663217384fadcd58c8ab,Оросын уран зохиол 1,B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,47af7fca91dd663217384fadcd58c8ab,Оросын уран зохиол 1,F,W,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,54aba384bebf7d76045bc3dad7251d5b,Польш хэл 1 (Ерөнхий суурь),A,G,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,54aba384bebf7d76045bc3dad7251d5b,Польш хэл 1 (Ерөнхий суурь),A+,G,7
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,54aba384bebf7d76045bc3dad7251d5b,Польш хэл 1 (Ерөнхий суурь),B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,54aba384bebf7d76045bc3dad7251d5b,Польш хэл 1 (Ерөнхий суурь),B,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,54aba384bebf7d76045bc3dad7251d5b,Польш хэл 1 (Ерөнхий суурь),B+,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,54aba384bebf7d76045bc3dad7251d5b,Польш хэл 1 (Ерөнхий суурь),C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a62aade1e0954398c32f6f090f50ee1b,Польш хэл 2 (Ерөнхий суурь),A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a62aade1e0954398c32f6f090f50ee1b,Польш хэл 2 (Ерөнхий суурь),A+,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a62aade1e0954398c32f6f090f50ee1b,Польш хэл 2 (Ерөнхий суурь),B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,a62aade1e0954398c32f6f090f50ee1b,Польш хэл 2 (Ерөнхий суурь),B,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,be4643feaaae118029d54ad7d18803bf,Солонгосын угсаатны зүй,A,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f3bda8482463fdd4796e4f3880688643,Судалгааны англи хэл I,A+,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,f3bda8482463fdd4796e4f3880688643,Судалгааны англи хэл I,F,W,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,7887abe55f6ee52d1aaa2e847ef3cb76,Судалгааны түрк хэл 2,A+,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,befbe1ccbb7e39ce2434c497731172a6,Франц хэл,A,G,6
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,befbe1ccbb7e39ce2434c497731172a6,Франц хэл,A+,G,2
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,befbe1ccbb7e39ce2434c497731172a6,Франц хэл,F,CA,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),A,G,18
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),A+,G,11
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),B,G,3
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),B,G,10
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),B+,G,4
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),C,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),D,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),F,G,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),F,WF,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,10dec6809fdb7a4a91cec4261efeddfc,Франц хэл 1 (Ерөнхий суурь),F,CA,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,872c4aa521901633753e94cbbad4644d,Франц хэл-1,A,G,7
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,872c4aa521901633753e94cbbad4644d,Франц хэл-1,A+,G,10
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,872c4aa521901633753e94cbbad4644d,Франц хэл-1,A+,I,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,872c4aa521901633753e94cbbad4644d,Франц хэл-1,B,I,1
2e5a22ad1a6bdea6713db3f508f40a39,Европ судлалын тэнхим,872c4aa521901633753e94cbbad4644d,Франц хэл-1,B,G,2
